0.019478,0.017279,0.016336,0.016273,0.017279,0.018818,0.020012,0.021111,0.021677,0.022148,0.022776,0.023813,0.025101,0.026389,0.027426,0.0284,0.029091,0.029939,0.030882,0.031793,0.03239,0.032704,0.032735,0.032704,0.032672,0.032609,0.032515,0.032295,0.031855,0.03107,0.030222,0.029279,0.028243,0.026106,0.023185,0.018692,0.01266,0.004806,-0.004713,-0.01574,-0.028086,-0.041658,-0.055575,-0.069115,-0.081022,-0.091075,-0.098521,-0.103579,-0.106375,-0.107317,-0.107348,-0.106155,-0.104427,-0.102322,-0.100217,-0.09873999999999999,-0.097924,-0.097515,-0.097327,-0.09673,-0.09575599999999999,-0.094499,-0.093211,-0.091955,-0.09063499999999999,-0.089159,-0.08752500000000001,-0.08598600000000001,-0.084635,-0.08350399999999999,-0.08265599999999999,-0.08218399999999999,-0.08205900000000001,-0.081807,-0.081776,-0.08187,-0.082341,-0.08337799999999999,-0.08466600000000001,-0.086425,-0.088216,-0.09003800000000001,-0.09208,-0.095128,-0.09990300000000001,-0.106249,-0.115108,-0.126041,-0.138482,-0.153153,-0.168986,-0.18592,-0.203387,-0.219849,-0.234206,-0.24583,-0.254029,-0.259464,-0.261852,-0.262575
-0.134218,-0.137077,-0.140878,-0.145307,-0.150051,-0.154544,-0.158691,-0.162492,-0.165759,-0.168744,-0.171351,-0.173833,-0.176252,-0.178294,-0.179896,-0.180965,-0.181593,-0.181907,-0.182001,-0.18197,-0.181938,-0.181876,-0.181687,-0.18131,-0.180211,-0.178671,-0.176503,-0.174022,-0.171477,-0.168901,-0.166262,-0.163497,-0.160638,-0.157748,-0.154921,-0.15203,-0.148952,-0.145716,-0.142323,-0.138836,-0.135443,-0.132427,-0.130071,-0.12872,-0.128469,-0.12872,-0.129914,-0.131799,-0.134783,-0.138459,-0.142731,-0.147538,-0.152282,-0.156774,-0.161047,-0.16488,-0.168273,-0.171477,-0.17443,-0.177289,-0.179959,-0.182315,-0.184357,-0.186305,-0.187782,-0.189038,-0.189761,-0.190169,-0.190295,-0.190295,-0.190264,-0.190201,-0.190075,-0.18973,-0.189038,-0.18797,-0.186588,-0.184954,-0.182975,-0.180965,-0.178797,-0.176441,-0.174084,-0.171728,-0.169466,-0.167393,-0.165508,-0.164063,-0.163277,-0.163152,-0.163592,-0.164974,-0.167487,-0.17132,-0.176441,-0.182347,-0.188881,-0.19551,-0.20195,-0.208076
0.027439,0.026999,0.02725,0.029072,0.031083,0.034256,0.03746,0.04145,0.045063,0.048864,0.05276,0.056467,0.059766,0.06281299999999999,0.065483,0.068091,0.07054100000000001,0.07292899999999999,0.07484499999999999,0.07647900000000001,0.07732700000000001,0.077704,0.07767300000000001,0.077359,0.076636,0.07578799999999999,0.075379,0.0745,0.07352599999999999,0.072018,0.07032099999999999,0.068122,0.06567199999999999,0.062436,0.058132,0.053105,0.047042,0.040351,0.032811,0.024863,0.016349,0.006924,-0.002344,-0.011957,-0.020848,-0.028702,-0.033885,-0.037655,-0.039603,-0.040074,-0.03932,-0.037592,-0.035016,-0.031686,-0.027728,-0.023832,-0.019937,-0.016104,-0.012522,-0.008878,-0.005548,-0.002281,0.000924,0.003908,0.006547,0.009249,0.011668,0.013867,0.015469,0.016569,0.017134,0.017071,0.015721,0.014464,0.012767,0.011228,0.00928,0.007458,0.005228,0.002746,0.000107,-0.002815,-0.005988,-0.009568999999999999,-0.013873,-0.018711,-0.02446,-0.030932,-0.037938,-0.046012,-0.05396,-0.061594,-0.06988800000000001,-0.07771,-0.084214,-0.09034,-0.093607,-0.09502099999999999,-0.094581,-0.09156499999999999
1.516401,1.532517,1.54967,1.566855,1.584416,1.602449,1.620073,1.638892,1.65771,1.676214,1.693492,1.709075,1.723086,1.736124,1.747968,1.758743,1.76732,1.773949,1.778095,1.780295,1.781017,1.780452,1.778095,1.773666,1.767351,1.759403,1.75001,1.739265,1.727327,1.71451,1.701064,1.686801,1.672004,1.65617,1.640525,1.625948,1.612565,1.600753,1.59026,1.58184,1.576217,1.573546,1.573578,1.57584,1.579924,1.585139,1.592145,1.600533,1.610963,1.623623,1.638515,1.655699,1.673826,1.692361,1.711745,1.732103,1.75356,1.775237,1.796285,1.816234,1.834833,1.852394,1.868699,1.883684,1.896471,1.907152,1.9151,1.920724,1.924337,1.926127,1.926599,1.925028,1.921509,1.915917,1.908095,1.898921,1.888145,1.876522,1.863955,1.850446,1.836058,1.820601,1.80461,1.787897,1.771592,1.756638,1.742596,1.729935,1.718814,1.709452,1.70276,1.699273,1.698488,1.699744,1.702792,1.70675,1.712154,1.718782,1.727673,1.738951
0.300936,0.301344,0.302318,0.307628,0.314162,0.319723,0.323964,0.328551,0.333483,0.338038,0.342656,0.34696,0.351076,0.354783,0.358113,0.361223,0.363862,0.365998,0.367758,0.368951,0.369454,0.369737,0.3698,0.369768,0.369486,0.369391,0.367695,0.363862,0.360501,0.357987,0.354783,0.351139,0.347589,0.34407,0.340709,0.337473,0.333954,0.330247,0.326509,0.322236,0.317178,0.3119,0.307251,0.303167,0.299994,0.297323,0.295407,0.295061,0.295218,0.295752,0.299711,0.306214,0.311963,0.316895,0.32299,0.329336,0.335556,0.341714,0.347903,0.35406,0.359998,0.365527,0.370742,0.375612,0.380293,0.384188,0.387581,0.390126,0.391979,0.393519,0.394241,0.394336,0.394304,0.394147,0.394053,0.392011,0.387895,0.384031,0.381078,0.377622,0.373475,0.369391,0.365433,0.361412,0.357233,0.352898,0.348594,0.34429,0.340394,0.336813,0.33364,0.331127,0.329902,0.329493,0.329556,0.329902,0.332823,0.340017,0.346175,0.352238
0.058259,0.058259,0.059027,0.059027,0.059027,0.058259,0.059027,0.058259,0.059027,0.059027,0.059794,0.060561,0.06363000000000001,0.065931,0.069767,0.072836,0.075137,0.07743899999999999,0.078206,0.07974100000000001,0.080508,0.081275,0.082042,0.081275,0.082042,0.081275,0.080508,0.078973,0.076672,0.07437000000000001,0.073603,0.071302,0.069767,0.067466,0.065164,0.062095,0.056725,0.050588,0.043683,0.035244,0.027572,0.020668,0.01453,0.009927,0.006858,0.004557,0.003023,0.000721,0.001488,0.001488,0.002255,0.00379,0.005324,0.007626,0.007626,0.008392999999999999,0.00916,0.00916,0.010694,0.012229,0.01453,0.016832,0.0199,0.021435,0.024504,0.025271,0.026038,0.026805,0.026805,0.027572,0.027572,0.027572,0.026805,0.026805,0.025271,0.023736,0.020668,0.017599,0.01453,0.011462,0.007626,0.005324,0.002255,-4.6e-05,-0.003115,-0.007718,-0.013855,-0.021527,-0.029966,-0.039172,-0.049146,-0.059886,-0.06986000000000001,-0.07829899999999999,-0.086738,-0.092875,-0.097478,-0.102081,-0.103616,-0.104383
0.150134,0.128653,0.104104,0.080321,0.05884,0.036592,0.016645,-0.002534,-0.019412,-0.035523,-0.0501,-0.06084,-0.070813,-0.079252,-0.086924,-0.09306200000000001,-0.097665,-0.099966,-0.101501,-0.100733,-0.100733,-0.099966,-0.096897,-0.09306200000000001,-0.086924,-0.08001999999999999,-0.07158100000000001,-0.062374,-0.051634,-0.040126,-0.027851,-0.014042,-0.001,0.012042,0.025851,0.040428,0.055004,0.071115,0.08645899999999999,0.101802,0.114844,0.124818,0.131722,0.135558,0.137092,0.136325,0.130955,0.120982,0.105638,0.085691,0.061909,0.035057,0.008206,-0.016344,-0.037825,-0.05547,-0.072348,-0.086157,-0.099966,-0.111474,-0.122214,-0.132188,-0.142161,-0.151367,-0.158272,-0.162875,-0.166711,-0.167478,-0.167478,-0.167478,-0.166711,-0.163642,-0.159039,-0.152902,-0.14523,-0.136791,-0.126818,-0.118379,-0.107638,-0.095363,-0.083855,-0.06927899999999999,-0.05547,-0.040893,-0.026317,-0.010973,0.006672,0.024317,0.044264,0.061142,0.076485,0.087993,0.096432,0.101802,0.103336,0.102569,0.097966,0.08645899999999999,0.071115,0.049634
-0.266791,-0.15364,-0.047313,0.053238,0.13381,0.14075,0.115561,0.078578,0.051505,0.052884,0.08484700000000001,0.117386,0.130163,0.119179,0.09729400000000001,0.081044,0.07949299999999999,0.08745699999999999,0.09217500000000001,0.07802099999999999,0.045868,0.017037,0.000134,-0.004938,-0.005309,-0.005977,-0.013962,-0.034256,-0.060421,-0.078209,-0.08834599999999999,-0.100897,-0.150148,-0.248224,-0.367172,-0.521974,-0.693338,-0.869614,-1.031965,-1.17483,-1.299513,-1.383208,-1.38561,-1.285798,-1.109837,-0.8783,-0.625791,-0.386501,-0.184603,-0.04033,0.060782,0.154854,0.200179,0.213732,0.18078,0.116742,0.059511,0.027698,0.037795,0.079024,0.11161,0.127972,0.128554,0.129121,0.139205,0.152386,0.157246,0.147785,0.127204,0.098716,0.065053,0.030516,0.018318,0.013646,-0.001452,-0.030692,-0.073877,-0.114778,-0.155157,-0.175722,-0.177966,-0.187572,-0.247394,-0.38405,-0.555027,-0.760253,-0.981551,-1.177654,-1.363776,-1.529434,-1.652944,-1.733748,-1.712324,-1.54992,-1.30594,-0.989803,-0.679253,-0.381592,-0.154662,-0.008747
-0.237134,-0.335279,-0.418732,-0.460963,-0.462264,-0.435916,-0.397291,-0.354215,-0.311005,-0.276757,-0.255626,-0.245549,-0.224629,-0.184598,-0.132847,-0.085535,-0.045132,-0.018883,-0.002876,0.003435,0.004528,0.009672999999999999,0.028842,0.072495,0.130064,0.187553,0.232887,0.252878,0.258704,0.263219,0.270796,0.278458,0.28354,0.286943,0.289276,0.297462,0.314646,0.333513,0.346287,0.345008,0.323785,0.271625,0.186548,0.08377,-0.000422,-0.07366,-0.154957,-0.243694,-0.330681,-0.403474,-0.45883,-0.47843,-0.467154,-0.439781,-0.402218,-0.363358,-0.330665,-0.307558,-0.290655,-0.273256,-0.251398,-0.224346,-0.197881,-0.170502,-0.137795,-0.098482,-0.058807,-0.024732,-0.00395,0.002911,0.003557,0.007972,0.023374,0.05134,0.0856,0.122926,0.154577,0.178596,0.198876,0.214631,0.227013,0.233782,0.234356,0.230464,0.220998,0.200421,0.164989,0.113774,0.051094,-0.011422,-0.088558,-0.192044,-0.318845,-0.451065,-0.557471,-0.625636,-0.6630549999999999,-0.660645,-0.634036,-0.572002
-0.09127200000000001,0.006449,0.106274,0.188013,0.263975,0.318977,0.359014,0.377816,0.376332,0.385779,0.382405,0.35412,0.315623,0.287482,0.267209,0.255638,0.237013,0.214921,0.177989,0.123006,0.064765,0.016622,-0.021459,-0.055383,-0.071661,-0.06518599999999999,-0.064915,-0.087578,-0.12355,-0.161718,-0.192302,-0.226044,-0.28672,-0.375146,-0.464248,-0.558481,-0.63876,-0.712556,-0.776257,-0.830087,-0.890498,-0.935786,-0.958493,-0.93286,-0.840203,-0.6573600000000001,-0.454593,-0.279376,-0.121474,0.014395,0.132967,0.221685,0.295293,0.36083,0.396962,0.399775,0.389173,0.368667,0.357782,0.349215,0.335393,0.320985,0.305694,0.287842,0.271434,0.255609,0.228933,0.190674,0.140093,0.08082399999999999,0.017927,-0.065013,-0.129237,-0.154155,-0.165718,-0.173861,-0.187026,-0.204101,-0.230321,-0.256189,-0.279869,-0.300984,-0.334047,-0.39541,-0.456947,-0.528081,-0.607177,-0.6844789999999999,-0.755413,-0.797727,-0.792222,-0.800249,-0.79672,-0.734488,-0.635599,-0.466235,-0.251207,-0.040894,0.17424,0.370394
1.549958,1.670677,1.721737,1.740283,1.770296,1.787951,1.832178,1.879057,1.874407,1.794006,1.646871,1.488092,1.34957,1.2456,1.128781,0.97205,0.764908,0.532821,0.320162,0.148624,0.00551,-0.150376,-0.336552,-0.535981,-0.715496,-0.8699,-1.01209,-1.136893,-1.237486,-1.316796,-1.385678,-1.458894,-1.537144,-1.576248,-1.521285,-1.406822,-1.267083,-1.123618,-0.9456599999999999,-0.703458,-0.415264,-0.124913,0.117759,0.317342,0.47254,0.609957,0.761479,0.938499,1.154507,1.382989,1.604883,1.766204,1.842045,1.902145,1.991408,2.097628,2.162095,2.143653,2.056888,1.931193,1.8079,1.695095,1.566114,1.391939,1.177665,0.930465,0.68129,0.458772,0.269295,0.110539,-0.052912,-0.25092,-0.461606,-0.673509,-0.852432,-1.002115,-1.121727,-1.211449,-1.302039,-1.398251,-1.496848,-1.579632,-1.640288,-1.652679,-1.571209,-1.455041,-1.334196,-1.201524,-1.033251,-0.803075,-0.507123,-0.214791,0.025925,0.223822,0.355417,0.468521,0.593787,0.7712639999999999,1.004396,1.250464
-0.006883,0.08548500000000001,0.326621,0.579685,0.608002,0.508278,0.448389,0.464012,0.475965,0.463961,0.446238,0.420244,0.388924,0.356574,0.321425,0.282657,0.241977,0.196774,0.144972,0.08701200000000001,0.040401,0.014237,0.001277,-0.004322,-0.01787,-0.103441,-0.272946,-0.348695,-0.306296,-0.294378,-0.33946,-0.360935,-0.352646,-0.338921,-0.332475,-0.339105,-0.354295,-0.369086,-0.406357,-0.472002,-0.516554,-0.501674,-0.44006,-0.36508,-0.296375,-0.223083,-0.116868,-0.027529,0.048114,0.233868,0.511479,0.611518,0.559314,0.556627,0.608486,0.62924,0.62508,0.61868,0.617204,0.6056589999999999,0.575723,0.540377,0.506575,0.473931,0.427896,0.364973,0.293935,0.22686,0.171868,0.107616,0.038754,0.004263,-0.000653,-0.015151,-0.115298,-0.303238,-0.393639,-0.355382,-0.328406,-0.371996,-0.404264,-0.405441,-0.403787,-0.41082,-0.423038,-0.434221,-0.429633,-0.408275,-0.37938,-0.34514,-0.287918,-0.185378,-0.083373,-0.027702,0.020009,0.180116,0.493201,0.659839,0.638721,0.6288899999999999
